mcline1.bin
    1.00000
11
3
Type of resistivity data (1=resistance,0=resistivity)
0
754
2
0
4     69.000      0.000     70.000      0.000     72.000      0.000     71.000      0.000    169.86000 
4     70.000      0.000     71.000      0.000     73.000      0.000     72.000      0.000    154.41000 
4     71.000      0.000     72.000      0.000     74.000      0.000     73.000      0.000    115.40000 
4     72.000      0.000     73.000      0.000     75.000      0.000     74.000      0.000    120.43000 
4     73.000      0.000     74.000      0.000     76.000      0.000     75.000      0.000    155.87000 
4     74.000      0.000     75.000      0.000     77.000      0.000     76.000      0.000    152.53000 
4     75.000      0.000     76.000      0.000     78.000      0.000     77.000      0.000    158.45000 
4     76.000      0.000     77.000      0.000     79.000      0.000     78.000      0.000    174.71001 
4     77.000      0.000     78.000      0.000     80.000      0.000     79.000      0.000    181.25999 
4     78.000      0.000     79.000      0.000     81.000      0.000     80.000      0.000    163.34000 
4     79.000      0.000     80.000      0.000     82.000      0.000     81.000      0.000    157.64999 
4     80.000      0.000     81.000      0.000     83.000      0.000     82.000      0.000    143.41000 
4     81.000      0.000     82.000      0.000     84.000      0.000     83.000      0.000    132.78999 
4     82.000      0.000     83.000      0.000     85.000      0.000     84.000      0.000    110.48000 
4     83.000      0.000     84.000      0.000     86.000      0.000     85.000      0.000    111.10000 
4     84.000      0.000     85.000      0.000     87.000      0.000     86.000      0.000    111.87000 
4     85.000      0.000     86.000      0.000     88.000      0.000     87.000      0.000    140.41000 
4     86.000      0.000     87.000      0.000     89.000      0.000     88.000      0.000    148.34000 
4     87.000      0.000     88.000      0.000     90.000      0.000     89.000      0.000    168.67000 
4     88.000      0.000     89.000      0.000     91.000      0.000     90.000      0.000    157.50999 
4     89.000      0.000     90.000      0.000     92.000      0.000     91.000      0.000    180.72000 
4     90.000      0.000     91.000      0.000     93.000      0.000     92.000      0.000    157.44000 
4     91.000      0.000     92.000      0.000     94.000      0.000     93.000      0.000    156.50999 
4     92.000      0.000     93.000      0.000     95.000      0.000     94.000      0.000    147.28999 
4      0.000      0.000      1.000      0.000      4.000      0.000      3.000      0.000     84.21000 
